tweetid,content,label,target,text
1142637105014816769,you all hoes is dirty uhmkay,1,0,you all hoes is dirty uhmkay
1179091824461385728,oh i got these vegas dykes mad today,0,0,oh i got these vegas dykes mad today
1178871624147357697,<user> fuck you too,0,0,<user> fuck you too
1106263089899552768,lmaoaoao these niggas are strags,0,2,lmaoaoao these niggas are strags
1160367824730316800,<user> cant argue with the fucking retarded,1,0,<user> cant argue with the fucking retarded
1178728288606445568,<user> with the news of dykes going down do you expect kam wilson to step in to fill the dykes role,0,0,<user> with the news of dykes going down do you expect kam wilson to step in to fill the dykes role
1178852744372858885,what day all you all niggers going to albany fuck it i am there,2,2,what day all you all niggers going to albany fuck it i am there
1179076551863717889,<user> we sentence you to the harshest punishment we have ever given a white person three months of community service restored to your position on the force with backpay and bonus and a written apology from the victim family for putting you through this ordeal,0,0,<user> we sentence you to the harshest punishment we have ever given a white person three months of community service restored to your position on the force with backpay and bonus and a written apology from the victim family for putting you through this ordeal
1176049358510280705,<user> i love my muslim brother ☺ ️ ✌ 🏻,0,0,<user> i love my muslim brother
1179088859226918912,<user> <user> wait that not possible nvm i am retarded,0,0,<user> wait that not possible nvm i am retarded
1178523206334009344,having a gym class full of white boys can either be heaven or hell,0,0,having a gym class full of white boys can either be heaven or hell
1110932797290512384,<user> gatsby wasn ’ t retarded though,1,0,<user> gatsby wasn t retarded though
1179068413374844941,<user> <user> <user> her incompetence has nothing to do with her colour mcdonut thornberry and corbyn are all white and all <number> are as useless as each other,0,0,<user> her incompetence has nothing to do with her colour mcdonut thornberry and corbyn are all white and all <number> are as useless as each other
1230773344573591554,<user> not me bitch,0,0,<user> not me bitch
1225390131537903622,that ’ why i ’ m so over moen at this point not really moen just these old ass great uncle looking ass women,1,0,that why i m so over moen at this point not really moen just these old ass great uncle looking ass women
1142977246283599872,blue jeans white t shirt,0,0,blue jeans white t shirt
1178851178593112064,<user> <user> just wait until the computers start telling people that all those racist sexist beliefs they harbour are based on science non white european features are a sign of criminality men have larger heads than women thus bigger brains thus smarter brains futuristic stupidity,0,0,<user> just wait until the computers start telling people that all those racist sexist beliefs they harbour are based on science non white european features are a sign of criminality men have larger heads than women thus bigger brains thus smarter brains futuristic stupidity
1179076589880934402,<user> <user> <user> <user> <user> jesus loves people who save children by separating them from the sex traffickers sneaking them across the border to be raped by adults trump is doing god work in saving so many children from a lifetime of rape,0,0,<user> jesus loves people who save children by separating them from the sex traffickers sneaking them across the border to be raped by adults trump is doing god work in saving so many children from a lifetime of rape
1177892324472479744,gold poppin bugatti brown gangsta shit this nigger,0,0,gold poppin bugatti brown gangsta shit this nigger
1178893441687678976,ok so rolling loud was fun all but who ever invented mosh pits i fucking hate you damaged,0,0,ok so rolling loud was fun all but who ever invented mosh pits i fucking hate you damaged
1174321250728103936,dudes i am so gay for her,0,0,dudes i am so gay for her
1179100421475983365,bro i can not stand misbehaving kids especially the ghetto ratchet white parents who do not do shit to keep them in check i am tempted to smack tf out of her kid for her,1,0,bro i can not stand misbehaving kids especially the ghetto ratchet white parents who do not do shit to keep them in check i am tempted to smack tf out of her kid for her
1270628271265329153,<user> <user> every single time nothing an islamist says can ever be trusted,1,0,<user> every single time nothing an islamist says can ever be trusted
1171441328325971971,newark board of education is so ghetto and unprofessional,1,0,newark board of education is so ghetto and unprofessional
1179055306770395138,<user> bro it badass as fuck you get to give drinks take depending on what happens hole in one is everybody on course drink it honestly the most badass redneck game i have ever played,0,0,<user> bro it badass as fuck you get to give drinks take depending on what happens hole in one is everybody on course drink it honestly the most badass redneck game i have ever played
1178852220424445952,<user> a rag makes her a rag head,2,0,<user> a rag makes her a rag head
1178556898812973056,fucking retarded they talk like the fella sign on in the army pundeh being forced to serve the <number> years athu ungalukka theriyalla comedy pieces 😂 😂 😂,1,0,fucking retarded they talk like the fella sign on in the army pundeh being forced to serve the <number> years athu ungalukka theriyalla comedy pieces
